label	iVecCoun	dRadius	dCohIndex	vardRadius	vardCohIndex	d_varRad	d_varCoh	da5Radius_v0	da5Radius_v1	da5Radius_v2	da5Radius_v3	da5Radius_v4	da5Radius_f0	da5Radius_f1	da5Radius_f2	da5Radius_f3	da5Radius_f4	da5Radius_%0	da5Radius_%1	da5Radius_%2	da5Radius_%3	da5Radius_%4	dCos	dSin	da5Degree_v0	da5Degree_v1	da5Degree_v2	da5Degree_v3	da5Degree_v4	da5Degree_f0	da5Degree_f1	da5Degree_f2	da5Degree_f3	da5Degree_f4	da5Degree_%0	da5Degree_%1	da5Degree_%2	da5Degree_%3	da5Degree_%4	iRGBTotal	iRMean	iGMean	iBMean	d_luminance	ia5R_v0	ia5R_v1	ia5R_v2	ia5R_v3	ia5R_v4	ia5R_f0	ia5R_f1	ia5R_f2	ia5R_f3	ia5R_f4	ia5R_%0	ia5R_%1	ia5R_%2	ia5R_%3	ia5R_%4	ia5G_v0	ia5G_v1	ia5G_v2	ia5G_v3	ia5G_v4	ia5G_f0	ia5G_f1	ia5G_f2	ia5G_f3	ia5G_f4	ia5G_%0	ia5G_%1	ia5G_%2	ia5G_%3	ia5G_%4	ia5B_v0	ia5B_v1	ia5B_v2	ia5B_v3	ia5B_v4	ia5B_f0	ia5B_f1	ia5B_f2	ia5B_f3	ia5B_f4	ia5B_%0	ia5B_%1	ia5B_%2	ia5B_%3	ia5B_%4
1	214	11.233049	6.456388	11.233049	6.456388	0.815735	-0.698062	12.000000	2.000000	3.000000	4.000000	1.000000	130.000000	19.000000	14.000000	11.000000	9.000000	60.747664	8.878505	6.542056	5.140187	4.205607	0.236096	-0.810831	273.000000	285.000000	284.000000	272.000000	299.000000	15.000000	10.000000	10.000000	9.000000	8.000000	7.009346	4.672897	4.672897	4.205607	3.738318	5350	54	42	12	42.168000	0	255	253	254	250	4214	1081	9	8	8	78	20	0	0	0	0	255	161	110	153	4214	453	27	27	26	78	8	0	0	0	0	28	24	40	29	4479	24	19	18	17	83	0	0	0	0
1	177	11.238880	36.676126	0.005832	30.219738	0.817932	0.844119	12.000000	2.000000	7.000000	8.000000	6.000000	48.000000	21.000000	20.000000	16.000000	15.000000	27.118644	11.864407	11.299435	9.039548	8.474576	0.076231	-0.317978	270.000000	276.000000	275.000000	271.000000	280.000000	14.000000	8.000000	8.000000	8.000000	6.000000	7.909605	4.519774	4.519774	4.519774	3.389831	4425	92	73	36	74.463000	0	255	254	253	252	2824	1538	14	11	7	63	34	0	0	0	0	255	136	119	127	2824	799	82	69	64	63	18	1	1	1	0	255	175	3	177	3483	216	14	12	11	78	4	0	0	0
1	127	4.714471	23.617031	6.524409	13.059095	-1.639685	0.177684	5.000000	2.000000	6.000000	3.000000	8.000000	41.000000	21.000000	15.000000	13.000000	12.000000	32.283465	16.535433	11.811024	10.236220	9.448819	0.065560	-0.538999	120.000000	121.000000	270.000000	302.000000	280.000000	9.000000	9.000000	7.000000	6.000000	5.000000	7.086614	7.086614	5.511811	4.724409	3.937008	3175	151	118	59	121.141000	255	0	254	249	252	1851	1282	10	8	6	58	40	0	0	0	0	255	178	153	119	1282	886	92	87	87	40	27	2	2	2	0	255	227	251	231	2195	233	20	17	15	69	7	0	0	0
1	134	4.797446	29.840357	0.082975	6.223326	-1.608430	0.495275	4.000000	3.000000	2.000000	7.000000	8.000000	22.000000	20.000000	18.000000	18.000000	18.000000	16.417910	14.925373	13.432836	13.432836	13.432836	0.120746	-0.454552	272.000000	270.000000	130.000000	298.000000	290.000000	7.000000	6.000000	6.000000	5.000000	5.000000	5.223881	4.477612	4.477612	3.731343	3.731343	3350	175	143	50	141.966000	255	0	254	251	253	2284	1041	6	6	3	68	31	0	0	0	0	255	187	178	170	1041	1010	214	173	151	31	30	6	5	4	0	255	237	231	241	2183	74	18	14	13	65	2	0	0	0
1	169	11.992096	77.447254	7.194649	47.606897	1.101653	2.924761	12.000000	2.000000	3.000000	7.000000	9.000000	67.000000	23.000000	14.000000	11.000000	10.000000	39.644970	13.609467	8.284024	6.508876	5.917160	-0.157823	0.451233	94.000000	104.000000	102.000000	101.000000	99.000000	8.000000	7.000000	7.000000	7.000000	6.000000	4.733728	4.142012	4.142012	4.142012	3.550296	4225	80	59	19	60.719000	0	255	254	248	250	2882	1285	12	8	7	68	30	0	0	0	0	255	161	153	187	2882	442	78	68	67	68	10	1	1	1	0	218	235	222	203	3660	11	10	10	10	86	0	0	0	0
1	114	5.352603	57.092285	6.639492	20.354969	-1.399313	1.886002	2.000000	3.000000	7.000000	6.000000	12.000000	26.000000	18.000000	14.000000	12.000000	11.000000	22.807018	15.789474	12.280702	10.526316	9.649123	-0.100587	-0.036526	127.000000	179.000000	123.000000	328.000000	300.000000	8.000000	4.000000	4.000000	3.000000	3.000000	7.017544	3.508772	3.508772	2.631579	2.631579	2850	194	166	83	164.910000	255	0	254	252	248	2160	675	4	3	2	75	23	0	0	0	255	0	144	136	153	1366	675	107	98	91	47	23	3	3	3	0	255	227	201	191	1406	186	19	19	19	49	6	0	0	0
1	244	8.800085	42.930403	3.447482	14.161882	-0.100714	1.163289	2.000000	12.000000	5.000000	3.000000	6.000000	36.000000	36.000000	29.000000	26.000000	24.000000	14.754098	14.754098	11.885246	10.655738	9.836066	0.227460	-0.174969	65.000000	64.000000	283.000000	280.000000	277.000000	14.000000	8.000000	7.000000	7.000000	7.000000	5.737705	3.278689	2.868852	2.868852	2.868852	6100	146	124	70	124.422000	255	0	254	253	252	3415	2595	17	14	14	55	42	0	0	0	0	255	119	127	110	2595	2356	166	121	121	42	38	2	1	1	0	255	253	193	181	3610	527	25	25	23	59	8	0	0	0
1	97	4.394015	51.044550	4.406070	8.114147	-1.760394	1.577372	2.000000	6.000000	3.000000	1.000000	4.000000	31.000000	13.000000	12.000000	8.000000	8.000000	31.958763	13.402062	12.371134	8.247423	8.247423	0.169116	-0.183968	270.000000	278.000000	276.000000	271.000000	279.000000	7.000000	5.000000	4.000000	4.000000	3.000000	7.216495	5.154639	4.123711	4.123711	3.092784	2425	121	68	10	77.235000	0	255	254	248	251	1265	1032	31	16	15	52	42	1	0	0	0	255	102	110	93	1265	199	145	136	112	52	8	5	5	4	0	255	1	31	16	2156	28	11	7	6	88	1	0	0	0
1	99	5.854431	51.310162	1.460416	0.265612	-1.210284	1.590927	3.000000	2.000000	4.000000	5.000000	12.000000	19.000000	18.000000	15.000000	10.000000	9.000000	19.191919	18.181818	15.151515	10.101010	9.090909	0.067674	-0.106017	159.000000	346.000000	281.000000	280.000000	276.000000	4.000000	3.000000	3.000000	3.000000	3.000000	4.040404	3.030303	3.030303	3.030303	3.030303	2475	124	92	18	93.132000	0	255	252	254	247	1262	1162	9	8	7	50	46	0	0	0	0	255	153	144	136	1262	469	67	62	59	50	18	2	2	2	0	21	12	24	1	1878	13	13	10	10	75	0	0	0	0
1	194	5.314182	20.340329	0.540249	30.969833	-1.413785	0.010467	2.000000	3.000000	6.000000	4.000000	9.000000	34.000000	28.000000	26.000000	23.000000	15.000000	17.525773	14.432990	13.402062	11.855670	7.731959	0.473822	-0.580099	300.000000	307.000000	306.000000	304.000000	298.000000	6.000000	6.000000	6.000000	6.000000	5.000000	3.092784	3.092784	3.092784	3.092784	2.577320	4850	178	140	61	142.356000	255	0	254	253	252	3202	1460	50	30	23	66	30	1	0	0	255	0	93	102	85	1916	1460	166	150	128	39	30	3	3	2	0	255	150	201	32	2699	167	22	20	20	55	3	0	0	0
