label	iVecCoun	dRadius	dCohIndex	vardRadius	vardCohIndex	d_varRad	d_varCoh	da5Radius_v0	da5Radius_v1	da5Radius_v2	da5Radius_v3	da5Radius_v4	da5Radius_f0	da5Radius_f1	da5Radius_f2	da5Radius_f3	da5Radius_f4	da5Radius_%0	da5Radius_%1	da5Radius_%2	da5Radius_%3	da5Radius_%4	dCos	dSin	da5Degree_v0	da5Degree_v1	da5Degree_v2	da5Degree_v3	da5Degree_v4	da5Degree_f0	da5Degree_f1	da5Degree_f2	da5Degree_f3	da5Degree_f4	da5Degree_%0	da5Degree_%1	da5Degree_%2	da5Degree_%3	da5Degree_%4	iRGBTotal	iRMean	iGMean	iBMean	d_luminance	ia5R_v0	ia5R_v1	ia5R_v2	ia5R_v3	ia5R_v4	ia5R_f0	ia5R_f1	ia5R_f2	ia5R_f3	ia5R_f4	ia5R_%0	ia5R_%1	ia5R_%2	ia5R_%3	ia5R_%4	ia5G_v0	ia5G_v1	ia5G_v2	ia5G_v3	ia5G_v4	ia5G_f0	ia5G_f1	ia5G_f2	ia5G_f3	ia5G_f4	ia5G_%0	ia5G_%1	ia5G_%2	ia5G_%3	ia5G_%4	ia5B_v0	ia5B_v1	ia5B_v2	ia5B_v3	ia5B_v4	ia5B_f0	ia5B_f1	ia5B_f2	ia5B_f3	ia5B_f4	ia5B_%0	ia5B_%1	ia5B_%2	ia5B_%3	ia5B_%4
2	947	3.638210	52.201758	3.638210	52.201758	-2.286829	-1.513815	4.000000	5.000000	3.000000	2.000000	6.000000	243.000000	218.000000	209.000000	183.000000	57.000000	25.659979	23.020063	22.069694	19.324182	6.019007	0.932318	-0.181844	2.000000	0.000000	359.000000	352.000000	354.000000	39.000000	36.000000	33.000000	32.000000	30.000000	4.118268	3.801478	3.484688	3.379092	3.167899	23675	67	67	82	68.710000	45	44	33	37	48	610	570	531	523	488	2	2	2	2	2	31	44	42	43	48	562	552	501	494	483	2	2	2	2	2	51	56	54	50	48	423	410	398	393	390	1	1	1	1	1
2	960	3.835019	43.829896	0.196809	8.371862	-0.764921	-3.215600	5.000000	4.000000	3.000000	2.000000	6.000000	264.000000	221.000000	194.000000	161.000000	80.000000	27.500000	23.020833	20.208333	16.770833	8.333333	0.915767	-0.242976	355.000000	356.000000	351.000000	350.000000	349.000000	38.000000	38.000000	35.000000	34.000000	34.000000	3.958333	3.958333	3.645833	3.541667	3.541667	24000	69	68	83	70.009000	44	45	33	37	43	635	565	563	522	512	2	2	2	2	2	44	31	43	42	45	567	544	533	492	480	2	2	2	2	2	56	57	48	51	49	445	433	431	429	419	1	1	1	1	1
2	962	3.660474	44.508037	0.174545	0.678141	-2.114659	-3.077751	5.000000	4.000000	3.000000	2.000000	6.000000	246.000000	219.000000	201.000000	193.000000	65.000000	25.571726	22.765073	20.893971	20.062370	6.756757	0.915417	-0.211025	357.000000	341.000000	356.000000	355.000000	342.000000	38.000000	34.000000	33.000000	31.000000	30.000000	3.950104	3.534304	3.430353	3.222453	3.118503	24050	66	65	79	66.895000	37	35	43	45	44	622	544	532	523	520	2	2	2	2	2	42	36	43	37	41	597	532	526	525	514	2	2	2	2	2	51	50	52	49	56	539	501	494	493	476	2	2	2	2	1
2	863	3.606936	41.435274	0.053538	3.072764	-2.528663	-3.702366	4.000000	5.000000	2.000000	3.000000	6.000000	219.000000	199.000000	179.000000	159.000000	58.000000	25.376593	23.059096	20.741599	18.424102	6.720742	0.906281	-0.244978	342.000000	355.000000	357.000000	351.000000	359.000000	28.000000	28.000000	25.000000	25.000000	24.000000	3.244496	3.244496	2.896871	2.896871	2.780997	21575	66	65	80	67.009000	37	43	47	44	35	557	478	450	437	436	2	2	2	2	2	36	42	37	44	39	502	499	466	449	438	2	2	2	2	2	52	51	50	53	42	422	421	378	371	340	1	1	1	1	1
2	876	3.607468	35.381784	0.000532	6.053490	-2.524553	-4.932885	3.000000	5.000000	4.000000	2.000000	1.000000	207.000000	204.000000	178.000000	167.000000	56.000000	23.630137	23.287671	20.319635	19.063927	6.392694	0.917040	-0.265983	344.000000	357.000000	336.000000	334.000000	343.000000	36.000000	34.000000	26.000000	26.000000	25.000000	4.109589	3.881279	2.968037	2.968037	2.853881	21900	65	64	78	65.895000	33	37	31	40	35	500	489	474	460	457	2	2	2	2	2	36	37	31	34	29	525	514	464	457	453	2	2	2	2	2	51	49	44	48	50	388	378	371	363	362	1	1	1	1	1
2	882	3.527087	36.122248	0.080380	0.740464	-3.146126	-4.782368	4.000000	2.000000	3.000000	5.000000	6.000000	208.000000	194.000000	194.000000	169.000000	62.000000	23.582766	21.995465	21.995465	19.160998	7.029478	0.909765	-0.268622	343.000000	339.000000	337.000000	351.000000	344.000000	29.000000	24.000000	23.000000	22.000000	22.000000	3.287982	2.721088	2.607710	2.494331	2.494331	22050	64	63	77	64.895000	33	31	40	37	29	587	546	521	482	463	2	2	2	2	2	31	29	35	37	34	619	522	511	476	471	2	2	2	2	2	46	44	45	48	42	470	435	419	413	397	2	1	1	1	1
2	937	3.568342	34.783658	0.041255	1.338590	-2.827107	-5.054469	4.000000	3.000000	2.000000	5.000000	6.000000	268.000000	220.000000	174.000000	158.000000	66.000000	28.601921	23.479189	18.569904	16.862327	7.043757	0.901552	-0.250258	342.000000	352.000000	346.000000	347.000000	345.000000	33.000000	31.000000	31.000000	30.000000	29.000000	3.521878	3.308431	3.308431	3.201708	3.094984	23425	64	61	75	63.493000	33	31	40	29	42	588	576	488	483	455	2	2	2	2	1	31	29	40	35	37	659	591	528	525	504	2	2	2	2	2	46	44	48	45	47	522	481	438	436	404	2	2	1	1	1
2	880	3.584413	32.901228	0.016071	1.882431	-2.702832	-5.437119	4.000000	5.000000	2.000000	3.000000	6.000000	220.000000	197.000000	182.000000	179.000000	53.000000	25.000000	22.386364	20.681818	20.340909	6.022727	0.917019	-0.269199	337.000000	351.000000	348.000000	338.000000	346.000000	40.000000	35.000000	31.000000	29.000000	25.000000	4.545455	3.977273	3.522727	3.295455	2.840909	22000	64	62	75	64.080000	31	33	29	40	37	572	510	503	481	434	2	2	2	2	1	29	31	27	24	35	576	547	493	466	443	2	2	2	2	2	46	41	44	45	43	429	403	398	376	372	1	1	1	1	1
2	880	3.433831	36.819743	0.150582	3.918515	-3.867265	-4.640585	4.000000	2.000000	3.000000	5.000000	1.000000	228.000000	207.000000	181.000000	180.000000	53.000000	25.909091	23.522727	20.568182	20.454545	6.022727	0.924820	-0.235575	350.000000	356.000000	349.000000	353.000000	347.000000	29.000000	28.000000	28.000000	27.000000	26.000000	3.295455	3.181818	3.181818	3.068182	2.954545	22000	63	61	75	63.194000	31	33	29	40	37	514	507	479	435	403	2	2	2	1	1	27	31	29	35	37	529	515	487	428	427	2	2	2	1	1	41	39	40	44	42	418	393	386	369	367	1	1	1	1	1
2	875	3.653173	37.033476	0.219341	0.213733	-2.171120	-4.597139	4.000000	2.000000	5.000000	3.000000	6.000000	218.000000	187.000000	172.000000	171.000000	47.000000	24.914286	21.371429	19.657143	19.542857	5.371429	0.924840	-0.261604	355.000000	351.000000	341.000000	350.000000	338.000000	36.000000	33.000000	33.000000	30.000000	27.000000	4.114286	3.771429	3.771429	3.428571	3.085714	21875	61	59	73	61.194000	29	31	33	35	37	613	594	517	477	444	2	2	2	2	2	29	27	31	28	24	659	544	502	468	456	3	2	2	2	2	40	44	41	45	39	486	407	379	370	369	2	1	1	1	1
2	945	3.656136	37.446394	0.002963	0.412918	-2.148208	-4.513203	3.000000	4.000000	5.000000	2.000000	6.000000	215.000000	202.000000	191.000000	190.000000	68.000000	22.751323	21.375661	20.211640	20.105820	7.195767	0.910639	-0.248957	348.000000	352.000000	337.000000	357.000000	349.000000	29.000000	29.000000	27.000000	26.000000	26.000000	3.068783	3.068783	2.857143	2.751323	2.751323	23625	62	59	73	61.493000	29	31	33	35	34	644	581	561	483	448	2	2	2	2	1	29	27	37	31	28	667	571	494	491	477	2	2	2	2	2	40	44	39	45	65	475	436	391	379	377	2	1	1	1	1
2	929	3.576768	38.675753	0.079368	1.229359	-2.761952	-4.263306	4.000000	3.000000	2.000000	5.000000	6.000000	257.000000	243.000000	175.000000	125.000000	76.000000	27.664155	26.157158	18.837460	13.455328	8.180840	0.929949	-0.238339	353.000000	350.000000	352.000000	351.000000	338.000000	38.000000	35.000000	32.000000	29.000000	28.000000	4.090420	3.767492	3.444564	3.121636	3.013994	23225	61	58	72	60.493000	29	31	40	37	33	647	569	471	453	448	2	2	2	1	1	29	27	24	37	44	618	571	505	472	464	2	2	2	2	1	40	42	44	39	66	434	403	389	367	357	1	1	1	1	1
2	933	3.563761	39.764808	0.013007	1.089056	-2.862532	-4.041929	4.000000	3.000000	2.000000	5.000000	6.000000	274.000000	205.000000	176.000000	157.000000	64.000000	29.367631	21.972133	18.863880	16.827438	6.859593	0.931100	-0.221940	357.000000	356.000000	0.000000	346.000000	342.000000	33.000000	32.000000	30.000000	29.000000	28.000000	3.536977	3.429796	3.215434	3.108253	3.001072	23325	58	57	71	58.895000	29	31	28	40	39	631	576	494	484	447	2	2	2	2	1	29	27	42	24	37	649	522	520	516	480	2	2	2	2	2	40	42	41	44	72	437	403	394	371	364	1	1	1	1	1
2	938	3.715691	40.654475	0.151930	0.889667	-1.687671	-3.861082	4.000000	2.000000	3.000000	5.000000	6.000000	288.000000	189.000000	185.000000	134.000000	55.000000	30.703625	20.149254	19.722814	14.285714	5.863539	0.924701	-0.231238	345.000000	343.000000	1.000000	355.000000	350.000000	40.000000	39.000000	39.000000	32.000000	30.000000	4.264392	4.157783	4.157783	3.411514	3.198294	23450	57	55	69	57.194000	29	31	40	28	35	579	535	520	467	454	2	2	2	1	1	29	27	31	37	42	614	523	521	464	452	2	2	2	1	1	63	76	44	40	59	393	364	364	360	357	1	1	1	1	1
2	955	3.490747	37.126136	0.224944	3.528339	-3.427142	-4.578303	4.000000	2.000000	3.000000	5.000000	6.000000	245.000000	233.000000	213.000000	133.000000	67.000000	25.654450	24.397906	22.303665	13.926702	7.015707	0.928785	-0.229528	341.000000	357.000000	358.000000	345.000000	342.000000	35.000000	31.000000	29.000000	29.000000	29.000000	3.664921	3.246073	3.036649	3.036649	3.036649	23875	57	55	69	57.194000	31	29	40	35	34	563	507	492	471	436	2	2	2	1	1	29	31	27	35	24	523	482	467	463	456	2	2	1	1	1	62	71	67	61	63	384	367	365	365	363	1	1	1	1	1
2	1001	3.562492	37.958920	0.071745	0.832784	-2.872344	-4.409019	4.000000	2.000000	3.000000	5.000000	6.000000	249.000000	219.000000	217.000000	190.000000	66.000000	24.875125	21.878122	21.678322	18.981019	6.593407	0.935625	-0.221147	337.000000	345.000000	340.000000	2.000000	349.000000	39.000000	34.000000	32.000000	32.000000	31.000000	3.896104	3.396603	3.196803	3.196803	3.096903	25025	58	55	69	57.493000	31	35	40	29	33	512	511	504	485	440	2	2	2	1	1	29	49	24	48	31	553	494	489	488	486	2	1	1	1	1	60	69	64	71	62	437	418	413	405	395	1	1	1	1	1
2	987	3.522127	41.105469	0.040366	3.146549	-3.184488	-3.769407	4.000000	3.000000	2.000000	5.000000	6.000000	264.000000	239.000000	202.000000	181.000000	49.000000	26.747720	24.214792	20.466059	18.338399	4.964539	0.941728	-0.212324	354.000000	352.000000	353.000000	349.000000	348.000000	42.000000	38.000000	35.000000	35.000000	35.000000	4.255319	3.850051	3.546099	3.546099	3.546099	24675	56	54	69	56.308000	29	44	35	31	40	517	515	504	494	480	2	2	2	2	1	40	29	42	44	48	585	568	543	539	485	2	2	2	2	1	67	66	59	62	69	429	413	413	407	400	1	1	1	1	1
