label	iVecCoun	dRadius	dCohIndex	vardRadius	vardCohIndex	d_varRad	d_varCoh	da5Radius_v0	da5Radius_v1	da5Radius_v2	da5Radius_v3	da5Radius_v4	da5Radius_f0	da5Radius_f1	da5Radius_f2	da5Radius_f3	da5Radius_f4	da5Radius_%0	da5Radius_%1	da5Radius_%2	da5Radius_%3	da5Radius_%4	dCos	dSin	da5Degree_v0	da5Degree_v1	da5Degree_v2	da5Degree_v3	da5Degree_v4	da5Degree_f0	da5Degree_f1	da5Degree_f2	da5Degree_f3	da5Degree_f4	da5Degree_%0	da5Degree_%1	da5Degree_%2	da5Degree_%3	da5Degree_%4	iRGBTotal	iRMean	iGMean	iBMean	d_luminance	ia5R_v0	ia5R_v1	ia5R_v2	ia5R_v3	ia5R_v4	ia5R_f0	ia5R_f1	ia5R_f2	ia5R_f3	ia5R_f4	ia5R_%0	ia5R_%1	ia5R_%2	ia5R_%3	ia5R_%4	ia5G_v0	ia5G_v1	ia5G_v2	ia5G_v3	ia5G_v4	ia5G_f0	ia5G_f1	ia5G_f2	ia5G_f3	ia5G_f4	ia5G_%0	ia5G_%1	ia5G_%2	ia5G_%3	ia5G_%4	ia5B_v0	ia5B_v1	ia5B_v2	ia5B_v3	ia5B_v4	ia5B_f0	ia5B_f1	ia5B_f2	ia5B_f3	ia5B_f4	ia5B_%0	ia5B_%1	ia5B_%2	ia5B_%3	ia5B_%4
1	345	9.685591	94.786269	9.685591	94.786269	0.644356	2.876401	12.000000	2.000000	3.000000	6.000000	11.000000	144.000000	34.000000	27.000000	22.000000	22.000000	41.739130	9.855072	7.826087	6.376812	6.376812	-0.005137	0.818050	86.000000	70.000000	104.000000	84.000000	79.000000	14.000000	11.000000	8.000000	8.000000	8.000000	4.057971	3.188406	2.318841	2.318841	2.318841	8625	84	57	23	61.197000	0	255	254	253	252	5591	696	271	201	165	64	8	3	2	1	0	235	237	236	234	5591	72	51	46	43	64	0	0	0	0	0	28	19	12	2	5688	35	35	34	34	65	0	0	0	0
1	190	5.291232	47.360545	4.394359	47.425724	-0.927033	0.792756	2.000000	3.000000	4.000000	9.000000	6.000000	38.000000	29.000000	27.000000	16.000000	15.000000	20.000000	15.263158	14.210526	8.421053	7.894737	0.303179	-0.119911	278.000000	291.000000	281.000000	280.000000	89.000000	9.000000	8.000000	5.000000	5.000000	5.000000	4.736842	4.210526	2.631579	2.631579	2.631579	4750	98	63	26	69.247000	0	255	254	252	253	2800	494	188	107	95	58	10	3	2	2	0	238	236	237	234	2800	33	33	29	26	58	0	0	0	0	0	37	42	41	50	2831	36	34	32	29	59	0	0	0	0
1	251	6.595816	34.660420	1.304585	12.700125	-0.460524	0.234777	4.000000	3.000000	2.000000	12.000000	7.000000	48.000000	47.000000	31.000000	30.000000	27.000000	19.123506	18.725100	12.350598	11.952191	10.756972	0.398794	-0.215772	282.000000	296.000000	285.000000	317.000000	307.000000	8.000000	6.000000	6.000000	5.000000	5.000000	3.187251	2.390438	2.390438	1.992032	1.992032	6275	93	63	23	67.410000	0	255	254	252	253	3815	616	222	130	122	60	9	3	2	1	0	233	226	235	231	3815	50	39	33	32	60	0	0	0	0	0	23	26	22	37	3889	42	40	39	38	61	0	0	0	0
1	31	4.137777	54.621016	2.458040	19.960596	-1.339499	1.111744	2.000000	4.000000	3.000000	1.000000	7.000000	9.000000	6.000000	4.000000	3.000000	3.000000	29.032258	19.354839	12.903226	9.677419	9.677419	-0.405340	-0.212064	278.000000	280.000000	270.000000	174.000000	159.000000	3.000000	3.000000	2.000000	2.000000	2.000000	9.677419	9.677419	6.451613	6.451613	6.451613	775	31	24	12	24.725000	0	255	254	253	251	676	34	9	9	4	87	4	1	1	0	0	235	234	239	238	676	7	7	6	4	87	0	0	0	0	0	103	79	72	8	677	3	3	3	3	87	0	0	0	0
1	56	4.374354	21.090016	0.236578	33.530999	-1.254901	-0.361437	2.000000	3.000000	4.000000	5.000000	1.000000	13.000000	11.000000	9.000000	6.000000	3.000000	23.214286	19.642857	16.071429	10.714286	5.357143	0.221169	-0.541149	272.000000	274.000000	270.000000	294.000000	279.000000	5.000000	4.000000	4.000000	3.000000	3.000000	8.928571	7.142857	7.142857	5.357143	5.357143	1400	102	80	49	83.044000	0	255	254	253	252	799	194	49	28	21	57	13	3	2	1	0	243	244	241	242	799	42	32	31	25	57	3	2	2	1	0	241	240	235	243	816	20	15	15	12	58	1	1	1	0
1	86	6.533387	4.651132	2.159033	16.438885	-0.482848	-1.083678	5.000000	6.000000	2.000000	10.000000	8.000000	13.000000	10.000000	9.000000	9.000000	8.000000	15.116279	11.627907	10.465116	10.465116	9.302326	0.117825	-0.903902	274.000000	281.000000	278.000000	276.000000	280.000000	7.000000	7.000000	6.000000	6.000000	5.000000	8.139535	8.139535	6.976744	6.976744	5.813953	2150	98	63	23	68.905000	0	255	254	252	253	1256	216	69	46	42	58	10	3	2	1	0	234	235	232	238	1256	18	15	15	14	58	0	0	0	0	0	15	17	16	13	1289	22	20	17	17	59	1	0	0	0
1	77	4.862801	35.754751	1.670586	31.103619	-1.080236	0.282857	2.000000	3.000000	8.000000	4.000000	6.000000	16.000000	12.000000	11.000000	10.000000	10.000000	20.779221	15.584416	14.285714	12.987013	12.987013	0.136530	-0.383165	275.000000	280.000000	278.000000	274.000000	273.000000	7.000000	5.000000	5.000000	4.000000	4.000000	9.090909	6.493506	6.493506	5.194805	5.194805	1925	122	93	42	95.857000	0	255	254	253	252	970	292	106	75	66	50	15	5	3	3	0	238	232	227	237	970	30	28	26	24	50	1	1	1	1	0	31	23	29	33	977	17	15	14	13	50	0	0	0	0
1	170	6.482975	44.646676	1.620174	8.891925	-0.500875	0.673523	12.000000	2.000000	4.000000	5.000000	6.000000	36.000000	25.000000	23.000000	19.000000	17.000000	21.176471	14.705882	13.529412	11.176471	10.000000	0.032461	-0.095762	103.000000	285.000000	109.000000	282.000000	278.000000	7.000000	7.000000	6.000000	5.000000	5.000000	4.117647	4.117647	3.529412	2.941176	2.941176	4250	65	46	19	48.603000	0	255	254	253	252	3088	335	116	76	58	72	7	2	1	1	0	235	236	239	237	3088	25	24	22	21	72	0	0	0	0	0	47	40	53	49	3122	17	17	16	16	73	0	0	0	0
1	249	7.025736	92.546910	0.542761	47.900234	-0.306788	2.778015	12.000000	4.000000	2.000000	6.000000	7.000000	38.000000	32.000000	22.000000	22.000000	22.000000	15.261044	12.851406	8.835341	8.835341	8.835341	-0.152269	0.639482	78.000000	83.000000	85.000000	80.000000	79.000000	8.000000	8.000000	7.000000	7.000000	6.000000	3.212851	3.212851	2.811245	2.811245	2.409639	6225	53	34	14	37.401000	0	255	254	253	252	4783	298	91	72	46	76	4	1	1	0	0	236	235	240	234	4783	26	22	21	19	76	0	0	0	0	0	58	31	16	9	4818	24	24	24	24	77	0	0	0	0
1	51	11.669807	1.960784	4.644071	90.586126	1.353896	-1.201878	12.000000	3.000000	2.000000	4.000000	6.000000	29.000000	8.000000	3.000000	3.000000	3.000000	56.862745	15.686275	5.882353	5.882353	5.882353	0.179381	-0.869609	273.000000	274.000000	275.000000	271.000000	323.000000	14.000000	8.000000	5.000000	4.000000	2.000000	27.450980	15.686275	9.803922	7.843137	3.921569	1275	72	47	18	51.169000	0	255	254	253	252	894	110	35	30	19	70	8	2	2	1	0	227	226	225	228	894	13	12	10	7	70	1	0	0	0	0	35	29	24	175	901	9	8	8	7	70	0	0	0	0
