label	iVecCoun	dRadius	dCohIndex	vardRadius	vardCohIndex	d_varRad	d_varCoh	da5Radius_v0	da5Radius_v1	da5Radius_v2	da5Radius_v3	da5Radius_v4	da5Radius_f0	da5Radius_f1	da5Radius_f2	da5Radius_f3	da5Radius_f4	da5Radius_%0	da5Radius_%1	da5Radius_%2	da5Radius_%3	da5Radius_%4	dCos	dSin	da5Degree_v0	da5Degree_v1	da5Degree_v2	da5Degree_v3	da5Degree_v4	da5Degree_f0	da5Degree_f1	da5Degree_f2	da5Degree_f3	da5Degree_f4	da5Degree_%0	da5Degree_%1	da5Degree_%2	da5Degree_%3	da5Degree_%4	iRGBTotal	iRMean	iGMean	iBMean	d_luminance	ia5R_v0	ia5R_v1	ia5R_v2	ia5R_v3	ia5R_v4	ia5R_f0	ia5R_f1	ia5R_f2	ia5R_f3	ia5R_f4	ia5R_%0	ia5R_%1	ia5R_%2	ia5R_%3	ia5R_%4	ia5G_v0	ia5G_v1	ia5G_v2	ia5G_v3	ia5G_v4	ia5G_f0	ia5G_f1	ia5G_f2	ia5G_f3	ia5G_f4	ia5G_%0	ia5G_%1	ia5G_%2	ia5G_%3	ia5G_%4	ia5B_v0	ia5B_v1	ia5B_v2	ia5B_v3	ia5B_v4	ia5B_f0	ia5B_f1	ia5B_f2	ia5B_f3	ia5B_f4	ia5B_%0	ia5B_%1	ia5B_%2	ia5B_%3	ia5B_%4
1	47	4.630594	78.723403	4.630594	78.723403	3.305416	0.899535	4.000000	6.000000	7.000000	3.000000	2.000000	20.000000	7.000000	7.000000	6.000000	3.000000	42.553191	14.893617	14.893617	12.765957	6.382979	0.001160	0.573949	90.000000	89.000000	91.000000	271.000000	270.000000	16.000000	11.000000	5.000000	4.000000	4.000000	34.042553	23.404255	10.638298	8.510638	8.510638	1175	95	93	87	92.914000	0	253	255	254	252	729	341	36	13	7	62	29	3	1	0	0	253	252	251	255	729	329	22	16	13	62	28	1	1	1	0	250	249	247	248	729	307	10	9	8	62	26	0	0	0
1	28	1.680929	49.999998	2.949665	28.723405	-1.426686	0.013983	2.000000	1.000000	0.000000	0.000000	0.000000	22.000000	6.000000	0.000000	0.000000	0.000000	78.571429	21.428571	0.000000	0.000000	0.000000	-0.005686	-0.004990	90.000000	272.000000	271.000000	270.000000	89.000000	9.000000	5.000000	5.000000	3.000000	3.000000	32.142857	17.857143	17.857143	10.714286	10.714286	700	100	98	93	98.028000	0	253	254	255	252	421	189	26	20	9	60	27	3	2	1	0	253	252	250	251	421	186	17	17	16	60	26	2	2	2	0	250	253	252	254	421	181	14	12	9	60	25	2	1	1
1	40	3.107588	62.499918	1.426659	12.499919	0.862081	0.399360	2.000000	5.000000	3.000000	4.000000	6.000000	21.000000	6.000000	5.000000	5.000000	3.000000	52.500000	15.000000	12.500000	12.500000	7.500000	-0.025471	0.249029	270.000000	91.000000	90.000000	92.000000	95.000000	14.000000	9.000000	5.000000	4.000000	2.000000	35.000000	22.500000	12.500000	10.000000	5.000000	1000	90	89	84	88.729000	0	253	255	254	251	638	244	49	25	6	63	24	4	2	0	0	253	254	255	252	638	256	21	20	18	63	25	2	2	1	0	250	252	253	251	638	234	12	9	9	63	23	1	0	0
1	37	2.196439	35.135124	0.911150	27.364794	-0.599662	-0.444307	2.000000	3.000000	4.000000	0.000000	0.000000	28.000000	5.000000	4.000000	0.000000	0.000000	75.675676	13.513514	10.810811	0.000000	0.000000	-0.014668	-0.298218	270.000000	271.000000	90.000000	97.000000	93.000000	20.000000	3.000000	3.000000	2.000000	2.000000	54.054054	8.108108	8.108108	5.405405	5.405405	925	113	111	107	111.142000	0	253	255	254	252	506	311	46	26	7	54	33	4	2	0	0	253	252	251	250	506	295	34	29	8	54	31	3	3	0	0	250	253	249	252	506	273	17	16	14	54	29	1	1	1
1	57	3.050154	33.331448	0.853715	1.803676	0.769940	-0.499915	2.000000	3.000000	5.000000	4.000000	1.000000	21.000000	14.000000	13.000000	7.000000	2.000000	36.842105	24.561404	22.807018	12.280702	3.508772	-0.009020	-0.334553	270.000000	271.000000	91.000000	93.000000	90.000000	23.000000	13.000000	7.000000	3.000000	3.000000	40.350877	22.807018	12.280702	5.263158	5.263158	1425	86	84	80	84.142000	0	253	255	254	252	934	369	48	27	13	65	25	3	1	0	0	253	252	254	250	934	365	19	17	14	65	25	1	1	0	0	250	253	252	249	934	324	15	11	10	65	22	1	0	0
1	41	2.605429	78.048773	0.444725	44.717324	0.056474	0.878736	4.000000	2.000000	3.000000	1.000000	0.000000	12.000000	11.000000	11.000000	7.000000	0.000000	29.268293	26.829268	26.829268	17.073171	0.000000	-0.022709	0.559936	90.000000	91.000000	270.000000	97.000000	93.000000	15.000000	8.000000	7.000000	3.000000	2.000000	36.585366	19.512195	17.073171	7.317073	4.878049	1025	93	90	85	90.327000	0	253	255	254	205	644	292	42	13	7	62	28	4	1	0	0	253	252	255	254	644	287	15	8	8	62	28	1	0	0	0	250	252	249	253	644	269	10	8	7	62	26	0	0	0
1	20	3.176699	99.999999	0.571270	21.951227	0.972955	1.555500	3.000000	4.000000	2.000000	1.000000	0.000000	8.000000	8.000000	3.000000	1.000000	0.000000	40.000000	40.000000	15.000000	5.000000	0.000000	0.010281	0.999852	88.000000	89.000000	91.000000	90.000000	359.000000	9.000000	9.000000	1.000000	1.000000	0.000000	45.000000	45.000000	5.000000	5.000000	0.000000	500	57	54	49	54.327000	0	253	255	254	252	385	69	23	8	2	77	13	4	1	0	0	253	251	252	254	385	66	7	5	4	77	13	1	1	0	0	250	244	253	247	385	55	8	5	3	77	11	1	1	0
1	13	2.086452	99.999755	1.090248	0.000245	-0.776113	1.555493	2.000000	1.000000	0.000000	0.000000	0.000000	12.000000	1.000000	0.000000	0.000000	0.000000	92.307692	7.692308	0.000000	0.000000	0.000000	0.059920	0.997591	86.000000	88.000000	85.000000	84.000000	89.000000	3.000000	3.000000	2.000000	2.000000	1.000000	23.076923	23.076923	15.384615	15.384615	7.692308	325	96	92	87	92.626000	0	253	255	254	249	200	106	3	2	2	61	32	0	0	0	0	253	249	254	252	200	100	3	2	1	61	30	0	0	0	0	250	245	242	241	200	95	2	2	2	61	29	0	0	0
1	25	2.091523	63.999998	0.005071	35.999757	-0.767977	0.445608	2.000000	3.000000	1.000000	0.000000	0.000000	15.000000	6.000000	4.000000	0.000000	0.000000	60.000000	24.000000	16.000000	0.000000	0.000000	0.037749	0.279180	86.000000	271.000000	270.000000	87.000000	88.000000	7.000000	4.000000	4.000000	4.000000	3.000000	28.000000	16.000000	16.000000	16.000000	12.000000	625	72	70	65	70.028000	0	253	255	254	210	444	142	20	3	2	71	22	3	0	0	0	253	252	251	249	444	131	10	5	4	71	20	1	0	0	0	250	249	247	246	444	116	8	4	4	71	18	1	0	0
1	34	4.273381	73.529411	2.181858	9.529413	2.732345	0.739403	2.000000	4.000000	6.000000	5.000000	7.000000	7.000000	7.000000	7.000000	6.000000	4.000000	20.588235	20.588235	20.588235	17.647059	11.764706	0.010108	0.470743	90.000000	89.000000	270.000000	88.000000	271.000000	11.000000	9.000000	6.000000	3.000000	2.000000	32.352941	26.470588	17.647059	8.823529	5.882353	850	93	91	87	91.142000	0	253	255	224	247	535	266	28	3	2	62	31	3	0	0	0	253	252	249	245	535	258	12	4	4	62	30	1	0	0	0	250	252	249	246	535	247	4	4	3	62	29	0	0	0
